SKU_ID,ASIN,Product_Title,Brand,Category,Seller_Name,MRP_INR,Selling_Price_INR,Base_Discount_%,Stock_Quantity,Rating,Total_Reviews,Is_Prime,Product_URL,July_Total_Revenue_INR,July_Order_Count
RKWI-HIM-ORA-12261,B0JPO94I4M,Himalaya Oral Care Product (500g),Himalaya,Oral Care,Appario Retail Private Ltd,1631.46,1401.42,14.1,27,3.9,11031,True,https://www.amazon.in/dp/B0JPO94I4M,12612.78,3.0
RKWI-ARI-ORA-15358,B0B9XCZPLE,Ariel Oral Care Product (Pack of 3),Ariel,Oral Care,Appario Retail Private Ltd,624.17,547.4,12.3,13,3.8,23756,False,https://www.amazon.in/dp/B0B9XCZPLE,12569.84,6.0
RKWI-PON-PER-17163,B0HDHZNR5N,Pond's Personal Care Product (500g),Pond's,Personal Care,RK World InfoCom Private Limited,1235.39,1172.39,5.1,38,4.3,13846,False,https://www.amazon.in/dp/B0HDHZNR5N,12485.32,4.0
RKWI-ARI-ORA-16476,B0E45MKH33,Ariel Oral Care Product (Pack of 3),Ariel,Oral Care,RK World InfoCom Private Limited,1102.97,779.8,29.3,38,4.4,23938,True,https://www.amazon.in/dp/B0E45MKH33,12476.8,6.0
RKWI-SEN-BAB-17786,B0PQ5WS0V2,Sensodyne Baby Care Product (250ml),Sensodyne,Baby Care,Appario Retail Private Ltd,952.78,875.6,8.1,32,4.8,5416,False,https://www.amazon.in/dp/B0PQ5WS0V2,12258.4,6.0
RKWI-SUR-HEA-16242,B0ZHJ7IY4R,Surf Excel Health & Wellness Product (Pack of 3),Surf Excel,Health & Wellness,RK World InfoCom Private Limited,1053.86,874.7,17.0,48,4.4,5587,True,https://www.amazon.in/dp/B0ZHJ7IY4R,12245.800000000001,4.0
RKWI-SUR-HEA-16545,B0ZZCKGKWG,Surf Excel Health & Wellness Product (1L),Surf Excel,Health & Wellness,RK World InfoCom Private Limited,1246.58,1017.21,18.4,12,3.7,6851,True,https://www.amazon.in/dp/B0ZZCKGKWG,12206.52,4.0
RKWI-VAS-HEA-16955,B0IJ0R778P,Vaseline Health & Wellness Product (Single Unit),Vaseline,Health & Wellness,RK World InfoCom Private Limited,2148.65,1727.51,19.6,28,4.6,17748,True,https://www.amazon.in/dp/B0IJ0R778P,12092.57,2.0
RKWI-SEN-BEA-17461,B08O0XUL3X,Sensodyne Beauty & Hygiene Product (1L),Sensodyne,Beauty & Hygiene,RK World InfoCom Private Limited,920.81,673.11,26.9,29,4.5,23810,True,https://www.amazon.in/dp/B08O0XUL3X,12027.689999999999,4.0
RKWI-ARI-ORA-10504,B082EMAYB3,Ariel Oral Care Product (Single Unit),Ariel,Oral Care,RK World InfoCom Private Limited,1130.2,905.29,19.9,18,4.1,9500,True,https://www.amazon.in/dp/B082EMAYB3,11768.77,5.0
RKWI-NIV-ORA-16878,B0VH2H63HN,Nivea Oral Care Product (250ml),Nivea,Oral Care,RK World InfoCom Private Limited,788.78,735.14,6.8,36,4.0,23826,True,https://www.amazon.in/dp/B0VH2H63HN,11768.21,2.0
RKWI-HIM-BEA-13504,B0EV8729CI,Himalaya Beauty & Hygiene Product (Single Unit),Himalaya,Beauty & Hygiene,Appario Retail Private Ltd,761.36,559.6,26.5,24,4.6,87,True,https://www.amazon.in/dp/B0EV8729CI,11744.62,7.0
RKWI-NIV-HOM-10234,B007OXK8C1,Nivea Home Care Product (250ml),Nivea,Home Care,Appario Retail Private Ltd,519.65,429.23,17.4,20,3.8,21539,False,https://www.amazon.in/dp/B007OXK8C1,11651.08,9.0
RKWI-L'O-BAB-16924,B0AZFRM5G5,L'Oreal Baby Care Product (Pack of 3),L'Oreal,Baby Care,RK World InfoCom Private Limited,2155.0,1652.88,23.3,43,4.4,8751,True,https://www.amazon.in/dp/B0AZFRM5G5,11570.16,3.0
RKWI-ARI-ORA-13807,B0ZX1QF8J6,Ariel Oral Care Product (1L),Ariel,Oral Care,Appario Retail Private Ltd,1157.27,1039.23,10.2,12,4.5,15147,True,https://www.amazon.in/dp/B0ZX1QF8J6,11431.53,7.0
RKWI-SUR-ORA-15590,B0L4GUDIC4,Surf Excel Oral Care Product (Single Unit),Surf Excel,Oral Care,RK World InfoCom Private Limited,1379.94,1141.21,17.3,49,3.6,4939,True,https://www.amazon.in/dp/B0L4GUDIC4,11412.1,3.0
RKWI-DET-BAB-12300,B0JRF57CPL,Dettol Baby Care Product (Pack of 2),Dettol,Baby Care,RK World InfoCom Private Limited,421.56,330.92,21.5,34,4.0,7186,True,https://www.amazon.in/dp/B0JRF57CPL,11275.640000000001,12.0
RKWI-SUR-BEA-12103,B04VRBJ3HI,Surf Excel Beauty & Hygiene Product (Pack of 2),Surf Excel,Beauty & Hygiene,Cocoblu Retail,1040.93,800.48,23.1,15,4.3,24351,False,https://www.amazon.in/dp/B04VRBJ3HI,11206.720000000001,6.0
RKWI-DOV-BEA-14664,B0CXK5X4LV,Dove Beauty & Hygiene Product (100g),Dove,Beauty & Hygiene,RK World InfoCom Private Limited,940.27,841.54,10.5,10,4.4,9601,True,https://www.amazon.in/dp/B0CXK5X4LV,10940.02,6.0
RKWI-DET-BEA-18583,B0KAE09GUQ,Dettol Beauty & Hygiene Product (1L),Dettol,Beauty & Hygiene,RK World InfoCom Private Limited,739.98,547.59,26.0,44,4.3,1632,True,https://www.amazon.in/dp/B0KAE09GUQ,10867.710000000001,5.0
RKWI-COL-BAB-10592,B007X5IC86,Colgate Baby Care Product (1L),Colgate,Baby Care,RK World InfoCom Private Limited,1786.42,1355.89,24.1,46,4.0,2333,False,https://www.amazon.in/dp/B007X5IC86,10847.12,4.0
RKWI-SEN-HEA-16111,B0755UGM2B,Sensodyne Health & Wellness Product (1L),Sensodyne,Health & Wellness,RK World InfoCom Private Limited,869.39,772.89,11.1,41,3.5,14882,True,https://www.amazon.in/dp/B0755UGM2B,10820.46,5.0
RKWI-VAS-BEA-18037,B00W36W91K,Vaseline Beauty & Hygiene Product (Pack of 2),Vaseline,Beauty & Hygiene,RK World InfoCom Private Limited,350.72,314.25,10.4,46,4.0,23243,True,https://www.amazon.in/dp/B00W36W91K,10422.66,10.0
RKWI-DET-PER-10856,B0C6CQKO5F,Dettol Personal Care Product (Single Unit),Dettol,Personal Care,RK World InfoCom Private Limited,769.39,648.6,15.7,24,4.2,17368,True,https://www.amazon.in/dp/B0C6CQKO5F,10377.6,7.0
RKWI-NIV-HEA-14697,B07AJ9Q42G,Nivea Health & Wellness Product (500g),Nivea,Health & Wellness,RK World InfoCom Private Limited,2001.64,1473.21,26.4,17,3.7,21926,False,https://www.amazon.in/dp/B07AJ9Q42G,10312.470000000001,3.0
RKWI-ARI-ORA-11577,B0GP5LFKEM,Ariel Oral Care Product (Pack of 3),Ariel,Oral Care,Appario Retail Private Ltd,1256.75,931.25,25.9,43,4.6,8695,True,https://www.amazon.in/dp/B0GP5LFKEM,10243.75,3.0
RKWI-SEN-PER-13519,B0ZGQEYNNS,Sensodyne Personal Care Product (Pack of 2),Sensodyne,Personal Care,RK World InfoCom Private Limited,365.31,259.74,28.9,17,4.8,7191,False,https://www.amazon.in/dp/B0ZGQEYNNS,10230.0,9.0
RKWI-VAS-HEA-17078,B0ALKFB1WX,Vaseline Health & Wellness Product (750ml),Vaseline,Health & Wellness,RK World InfoCom Private Limited,2176.74,1689.15,22.4,18,3.9,7136,True,https://www.amazon.in/dp/B0ALKFB1WX,10134.9,2.0
RKWI-SEN-HOM-13949,B0TARLZ0QE,Sensodyne Home Care Product (Single Unit),Sensodyne,Home Care,RK World InfoCom Private Limited,1212.9,1012.77,16.5,32,4.1,11537,True,https://www.amazon.in/dp/B0TARLZ0QE,10127.7,5.0
RKWI-DOV-BAB-14288,B0QXU3BBLC,Dove Baby Care Product (1L),Dove,Baby Care,RK World InfoCom Private Limited,2127.56,1685.03,20.8,19,4.5,14075,True,https://www.amazon.in/dp/B0QXU3BBLC,10110.18,3.0
RKWI-COL-BAB-15702,B0W1HO6O6S,Colgate Baby Care Product (Pack of 2),Colgate,Baby Care,RK World InfoCom Private Limited,1203.55,918.31,23.7,20,4.0,21588,True,https://www.amazon.in/dp/B0W1HO6O6S,10101.41,4.0
RKWI-HIM-HOM-16122,B0OV18ASG7,Himalaya Home Care Product (Single Unit),Himalaya,Home Care,RK World InfoCom Private Limited,561.52,498.07,11.3,14,4.3,15688,True,https://www.amazon.in/dp/B0OV18ASG7,9961.4,6.0
RKWI-COL-PER-14822,B0YXBXAGRX,Colgate Personal Care Product (1L),Colgate,Personal Care,Cocoblu Retail,752.58,660.01,12.3,42,3.9,23079,False,https://www.amazon.in/dp/B0YXBXAGRX,9900.15,6.0
RKWI-VAS-HOM-16312,B0S4VS3XIR,Vaseline Home Care Product (1L),Vaseline,Home Care,RK World InfoCom Private Limited,2247.5,1620.45,27.9,17,3.8,10336,True,https://www.amazon.in/dp/B0S4VS3XIR,9722.7,3.0
RKWI-NIV-HOM-10994,B09LYDA09Q,Nivea Home Care Product (Pack of 2),Nivea,Home Care,RK World InfoCom Private Limited,1902.83,1371.94,27.9,13,4.0,9155,False,https://www.amazon.in/dp/B09LYDA09Q,9603.58,4.0
RKWI-DOV-BAB-15857,B0V32OF6AI,Dove Baby Care Product (100g),Dove,Baby Care,Cloudtail India,819.11,679.04,17.1,15,3.7,24046,True,https://www.amazon.in/dp/B0V32OF6AI,9595.88,7.0
RKWI-DOV-HOM-10466,B0GNLKURLZ,Dove Home Care Product (500g),Dove,Home Care,RK World InfoCom Private Limited,568.72,410.05,27.9,14,3.5,16421,True,https://www.amazon.in/dp/B0GNLKURLZ,9576.15,7.0
RKWI-VAS-HOM-19360,B0MRCM297Y,Vaseline Home Care Product (1L),Vaseline,Home Care,RK World InfoCom Private Limited,2051.42,1899.61,7.4,23,3.6,19558,True,https://www.amazon.in/dp/B0MRCM297Y,9498.05,2.0
RKWI-ARI-ORA-16047,B0XWO1EZCN,Ariel Oral Care Product (Pack of 2),Ariel,Oral Care,RK World InfoCom Private Limited,619.88,462.43,25.4,38,4.4,16695,False,https://www.amazon.in/dp/B0XWO1EZCN,9460.0,8.0
RKWI-ARI-HEA-16837,B08A175CF0,Ariel Health & Wellness Product (500g),Ariel,Health & Wellness,Appario Retail Private Ltd,2325.7,1888.47,18.8,49,4.1,7824,True,https://www.amazon.in/dp/B08A175CF0,9442.35,3.0
RKWI-L'O-HEA-19015,B00RILYYB1,L'Oreal Health & Wellness Product (1L),L'Oreal,Health & Wellness,RK World InfoCom Private Limited,753.06,618.26,17.9,16,4.9,24434,True,https://www.amazon.in/dp/B00RILYYB1,9273.9,6.0
RKWI-PON-ORA-11265,B0IX7BRRBA,Pond's Oral Care Product (Single Unit),Pond's,Oral Care,Appario Retail Private Ltd,688.99,511.92,25.7,22,4.5,10465,False,https://www.amazon.in/dp/B0IX7BRRBA,9214.56,6.0
RKWI-HIM-BAB-12355,B02KQVB3LT,Himalaya Baby Care Product (750ml),Himalaya,Baby Care,RK World InfoCom Private Limited,681.19,602.17,11.6,25,3.7,21473,True,https://www.amazon.in/dp/B02KQVB3LT,9034.89,3.0
RKWI-DOV-PER-17988,B0LQ6D32SD,Dove Personal Care Product (250ml),Dove,Personal Care,RK World InfoCom Private Limited,2023.87,1503.74,25.7,12,3.8,8300,True,https://www.amazon.in/dp/B0LQ6D32SD,9022.44,3.0
RKWI-VAS-BAB-15510,B0XKKVR2SO,Vaseline Baby Care Product (500g),Vaseline,Baby Care,Cloudtail India,1556.7,1281.16,17.7,15,4.8,11054,True,https://www.amazon.in/dp/B0XKKVR2SO,8968.12,2.0
RKWI-PON-HOM-13301,B0X7RWW40H,Pond's Home Care Product (Pack of 2),Pond's,Home Care,RK World InfoCom Private Limited,1711.17,1274.82,25.5,15,4.0,2653,True,https://www.amazon.in/dp/B0X7RWW40H,8923.74,3.0
RKWI-COL-BEA-11740,B02K5TSG5G,Colgate Beauty & Hygiene Product (Pack of 3),Colgate,Beauty & Hygiene,Cocoblu Retail,1222.49,977.99,20.0,15,4.7,16165,True,https://www.amazon.in/dp/B02K5TSG5G,8801.91,5.0
RKWI-ARI-HEA-13186,B0OFEDR1OA,Ariel Health & Wellness Product (Pack of 2),Ariel,Health & Wellness,Appario Retail Private Ltd,678.44,504.08,25.7,12,4.8,17831,False,https://www.amazon.in/dp/B0OFEDR1OA,8777.71,5.0
RKWI-ARI-BEA-13731,B0P1VTJIC1,Ariel Beauty & Hygiene Product (100g),Ariel,Beauty & Hygiene,Appario Retail Private Ltd,1050.17,866.39,17.5,14,4.8,14407,True,https://www.amazon.in/dp/B0P1VTJIC1,8663.9,5.0
RKWI-L'O-ORA-11945,B06E9D70QF,L'Oreal Oral Care Product (500g),L'Oreal,Oral Care,Appario Retail Private Ltd,1697.6,1220.57,28.1,32,4.6,20283,True,https://www.amazon.in/dp/B06E9D70QF,8543.99,2.0
RKWI-HIM-BAB-12689,B0AFC79N1X,Himalaya Baby Care Product (100g),Himalaya,Baby Care,Appario Retail Private Ltd,684.53,605.12,11.6,43,3.9,11012,True,https://www.amazon.in/dp/B0AFC79N1X,8399.1,5.0
RKWI-PON-PER-18499,B026QAVHZ8,Pond's Personal Care Product (1L),Pond's,Personal Care,RK World InfoCom Private Limited,459.87,337.54,26.6,36,3.6,6032,False,https://www.amazon.in/dp/B026QAVHZ8,8360.69,5.0
RKWI-HIM-PER-13332,B0AXIZLESE,Himalaya Personal Care Product (100g),Himalaya,Personal Care,RK World InfoCom Private Limited,923.78,836.02,9.5,40,4.3,3338,True,https://www.amazon.in/dp/B0AXIZLESE,8360.2,4.0
RKWI-NIV-HEA-10208,B022KX7N89,Nivea Health & Wellness Product (Single Unit),Nivea,Health & Wellness,RK World InfoCom Private Limited,849.37,689.69,18.8,23,4.5,6669,True,https://www.amazon.in/dp/B022KX7N89,8276.28,6.0
RKWI-DET-PER-14336,B0VVJJSLAS,Dettol Personal Care Product (Single Unit),Dettol,Personal Care,RK World InfoCom Private Limited,2178.53,2063.07,5.3,30,4.1,443,False,https://www.amazon.in/dp/B0VVJJSLAS,8252.28,1.0
RKWI-PAM-HOM-18795,B0ZQOUY1CP,Pampers Home Care Product (100g),Pampers,Home Care,Cloudtail India,347.86,262.98,24.4,41,3.9,11792,True,https://www.amazon.in/dp/B0ZQOUY1CP,8206.89,8.0
RKWI-DOV-ORA-13562,B0C3FF22W2,Dove Oral Care Product (250ml),Dove,Oral Care,RK World InfoCom Private Limited,608.59,508.78,16.4,27,3.6,12673,True,https://www.amazon.in/dp/B0C3FF22W2,8126.259999999999,4.0
RKWI-COL-BAB-12886,B0UPFJMP9K,Colgate Baby Care Product (500g),Colgate,Baby Care,Appario Retail Private Ltd,569.29,441.2,22.5,20,3.8,17876,True,https://www.amazon.in/dp/B0UPFJMP9K,7924.4,6.0
RKWI-DET-PER-16299,B05FBKV9Y7,Dettol Personal Care Product (250ml),Dettol,Personal Care,Cocoblu Retail,716.54,654.2,8.7,14,4.0,21217,True,https://www.amazon.in/dp/B05FBKV9Y7,7850.4,5.0
RKWI-ARI-HOM-17396,B0FN50AEF8,Ariel Home Care Product (Single Unit),Ariel,Home Care,Appario Retail Private Ltd,271.89,236.82,12.9,23,4.2,7817,True,https://www.amazon.in/dp/B0FN50AEF8,7719.54,10.0
RKWI-COL-ORA-17842,B0B99647UG,Colgate Oral Care Product (250ml),Colgate,Oral Care,RK World InfoCom Private Limited,693.86,487.09,29.8,45,3.8,11695,True,https://www.amazon.in/dp/B0B99647UG,7306.349999999999,8.0
RKWI-HIM-HOM-10502,B0NN6TJ9XP,Himalaya Home Care Product (1L),Himalaya,Home Care,RK World InfoCom Private Limited,434.7,331.68,23.7,15,4.0,23254,True,https://www.amazon.in/dp/B0NN6TJ9XP,7296.96,9.0
RKWI-L'O-BEA-14976,B0RYKGZ6EV,L'Oreal Beauty & Hygiene Product (1L),L'Oreal,Beauty & Hygiene,Appario Retail Private Ltd,517.55,484.94,6.3,37,4.1,19909,False,https://www.amazon.in/dp/B0RYKGZ6EV,7274.1,5.0
RKWI-PAM-PER-10978,B0G1Q8RXLE,Pampers Personal Care Product (500g),Pampers,Personal Care,RK World InfoCom Private Limited,857.41,799.96,6.7,38,3.6,5810,True,https://www.amazon.in/dp/B0G1Q8RXLE,7199.64,5.0
RKWI-DET-BEA-19017,B06LBVTTGB,Dettol Beauty & Hygiene Product (750ml),Dettol,Beauty & Hygiene,RK World InfoCom Private Limited,386.82,326.86,15.5,31,4.2,17230,True,https://www.amazon.in/dp/B06LBVTTGB,7190.92,9.0
RKWI-PON-HEA-14445,B0L1VE3NMN,Pond's Health & Wellness Product (Pack of 3),Pond's,Health & Wellness,RK World InfoCom Private Limited,451.81,421.54,6.7,13,4.2,21073,False,https://www.amazon.in/dp/B0L1VE3NMN,7166.18,7.0
RKWI-VAS-HEA-16552,B042NBNP6W,Vaseline Health & Wellness Product (500g),Vaseline,Health & Wellness,RK World InfoCom Private Limited,424.55,397.38,6.4,43,4.6,8041,True,https://www.amazon.in/dp/B042NBNP6W,7152.84,7.0
RKWI-DOV-BAB-13294,B0N4MOT5CF,Dove Baby Care Product (1L),Dove,Baby Care,Appario Retail Private Ltd,427.25,337.53,21.0,28,4.0,17840,True,https://www.amazon.in/dp/B0N4MOT5CF,7088.129999999999,6.0
RKWI-SEN-HOM-11227,B0CRHM22SN,Sensodyne Home Care Product (Pack of 2),Sensodyne,Home Care,Appario Retail Private Ltd,712.27,574.8,19.3,21,3.7,9629,True,https://www.amazon.in/dp/B0CRHM22SN,7022.46,3.0
RKWI-DET-BEA-13992,B0U1LVN03Y,Dettol Beauty & Hygiene Product (250ml),Dettol,Beauty & Hygiene,RK World InfoCom Private Limited,2074.89,1742.91,16.0,20,3.9,8405,True,https://www.amazon.in/dp/B0U1LVN03Y,6971.64,3.0
RKWI-SEN-BEA-18130,B0HYKLG20R,Sensodyne Beauty & Hygiene Product (Single Unit),Sensodyne,Beauty & Hygiene,Appario Retail Private Ltd,452.04,346.26,23.4,37,3.6,15836,True,https://www.amazon.in/dp/B0HYKLG20R,6925.2,9.0
RKWI-VAS-HEA-16228,B0PSLR2JEZ,Vaseline Health & Wellness Product (Single Unit),Vaseline,Health & Wellness,RK World InfoCom Private Limited,366.77,306.25,16.5,19,4.7,21930,True,https://www.amazon.in/dp/B0PSLR2JEZ,6846.9,4.0
RKWI-L'O-ORA-10355,B06BKADEVV,L'Oreal Oral Care Product (100g),L'Oreal,Oral Care,RK World InfoCom Private Limited,579.06,452.82,21.8,39,3.6,24466,False,https://www.amazon.in/dp/B06BKADEVV,6792.3,6.0
RKWI-ARI-ORA-15062,B0D56IFN1N,Ariel Oral Care Product (100g),Ariel,Oral Care,Cocoblu Retail,1151.78,968.65,15.9,47,4.7,2007,True,https://www.amazon.in/dp/B0D56IFN1N,6780.549999999999,2.0
RKWI-SUR-PER-17157,B0Q3Y35BYL,Surf Excel Personal Care Product (100g),Surf Excel,Personal Care,Cocoblu Retail,867.35,630.56,27.3,40,4.4,5773,True,https://www.amazon.in/dp/B0Q3Y35BYL,6723.07,4.0
RKWI-DOV-BEA-17091,B03BBXFP1U,Dove Beauty & Hygiene Product (Pack of 3),Dove,Beauty & Hygiene,RK World InfoCom Private Limited,944.57,835.0,11.6,21,3.6,11419,True,https://www.amazon.in/dp/B03BBXFP1U,6680.0,3.0
RKWI-COL-HEA-15704,B07YPRBG9B,Colgate Health & Wellness Product (Pack of 2),Colgate,Health & Wellness,RK World InfoCom Private Limited,518.23,391.78,24.4,15,3.5,24594,True,https://www.amazon.in/dp/B07YPRBG9B,6660.259999999999,7.0
RKWI-HIM-ORA-15059,B0ZFM8JV1U,Himalaya Oral Care Product (750ml),Himalaya,Oral Care,RK World InfoCom Private Limited,1308.73,1107.19,15.4,30,4.6,1430,True,https://www.amazon.in/dp/B0ZFM8JV1U,6643.14,3.0
RKWI-ARI-BAB-11326,B0WMKCWJ77,Ariel Baby Care Product (250ml),Ariel,Baby Care,RK World InfoCom Private Limited,374.77,350.04,6.6,13,4.0,5309,False,https://www.amazon.in/dp/B0WMKCWJ77,6567.71,7.0
RKWI-SUR-BAB-13090,B0WJ4X1JNU,Surf Excel Baby Care Product (500g),Surf Excel,Baby Care,RK World InfoCom Private Limited,1508.35,1312.26,13.0,15,4.6,21382,True,https://www.amazon.in/dp/B0WJ4X1JNU,6561.3,3.0
RKWI-PON-BEA-17957,B0CPPOCBDM,Pond's Beauty & Hygiene Product (100g),Pond's,Beauty & Hygiene,RK World InfoCom Private Limited,1237.96,923.52,25.4,31,4.0,11238,True,https://www.amazon.in/dp/B0CPPOCBDM,6464.639999999999,6.0
RKWI-HIM-BEA-16756,B0TIWBFT5I,Himalaya Beauty & Hygiene Product (500g),Himalaya,Beauty & Hygiene,Appario Retail Private Ltd,1117.98,801.59,28.3,19,4.5,8185,True,https://www.amazon.in/dp/B0TIWBFT5I,6412.72,4.0
RKWI-SEN-ORA-13812,B0JC79RZC0,Sensodyne Oral Care Product (100g),Sensodyne,Oral Care,RK World InfoCom Private Limited,488.1,424.65,13.0,24,4.2,24030,False,https://www.amazon.in/dp/B0JC79RZC0,6369.75,4.0
RKWI-PON-HEA-14998,B0G3U57V38,Pond's Health & Wellness Product (250ml),Pond's,Health & Wellness,RK World InfoCom Private Limited,299.58,270.52,9.7,17,4.6,8843,True,https://www.amazon.in/dp/B0G3U57V38,6341.76,7.0
RKWI-DOV-ORA-16923,B0MY8EVZA7,Dove Oral Care Product (750ml),Dove,Oral Care,Appario Retail Private Ltd,1202.11,1056.65,12.1,16,3.7,3878,True,https://www.amazon.in/dp/B0MY8EVZA7,6339.900000000001,2.0
RKWI-COL-PER-14712,B0ZHM54SNE,Colgate Personal Care Product (250ml),Colgate,Personal Care,RK World InfoCom Private Limited,1162.25,899.58,22.6,12,4.0,21604,True,https://www.amazon.in/dp/B0ZHM54SNE,6297.06,4.0
RKWI-COL-HEA-12759,B0Z8FIRMCL,Colgate Health & Wellness Product (500g),Colgate,Health & Wellness,RK World InfoCom Private Limited,1556.29,1245.03,20.0,34,4.4,20399,True,https://www.amazon.in/dp/B0Z8FIRMCL,6225.15,3.0
RKWI-VAS-HOM-19887,B05N4NNMCV,Vaseline Home Care Product (100g),Vaseline,Home Care,RK World InfoCom Private Limited,911.9,772.38,15.3,38,3.9,7084,True,https://www.amazon.in/dp/B05N4NNMCV,6179.04,3.0
RKWI-HIM-BAB-12421,B0A5QUB00M,Himalaya Baby Care Product (Pack of 2),Himalaya,Baby Care,RK World InfoCom Private Limited,467.58,327.31,30.0,21,3.9,21233,True,https://www.amazon.in/dp/B0A5QUB00M,6067.2,7.0
RKWI-HIM-BEA-15533,B03B4BZENK,Himalaya Beauty & Hygiene Product (750ml),Himalaya,Beauty & Hygiene,RK World InfoCom Private Limited,1246.57,1010.97,18.9,11,4.4,18496,True,https://www.amazon.in/dp/B03B4BZENK,6065.82,2.0
RKWI-VAS-PER-19625,B0GO5UF4ZK,Vaseline Personal Care Product (100g),Vaseline,Personal Care,Cocoblu Retail,749.19,671.27,10.4,10,3.9,9128,True,https://www.amazon.in/dp/B0GO5UF4ZK,6041.43,5.0
RKWI-PON-HEA-10125,B02LK2N7H9,Pond's Health & Wellness Product (750ml),Pond's,Health & Wellness,Cloudtail India,530.83,402.37,24.2,37,4.8,15141,False,https://www.amazon.in/dp/B02LK2N7H9,6035.55,6.0
RKWI-SEN-PER-15738,B0HH5NIB0N,Sensodyne Personal Care Product (750ml),Sensodyne,Personal Care,RK World InfoCom Private Limited,467.47,395.48,15.4,18,3.8,8983,True,https://www.amazon.in/dp/B0HH5NIB0N,5932.200000000001,7.0
RKWI-SUR-HEA-14488,B0KAX11M5Y,Surf Excel Health & Wellness Product (750ml),Surf Excel,Health & Wellness,RK World InfoCom Private Limited,327.25,299.76,8.4,20,4.5,12134,True,https://www.amazon.in/dp/B0KAX11M5Y,5881.889999999999,7.0
RKWI-DET-BEA-16231,B09A645E4O,Dettol Beauty & Hygiene Product (750ml),Dettol,Beauty & Hygiene,Cloudtail India,613.94,581.4,5.3,13,4.8,13451,True,https://www.amazon.in/dp/B09A645E4O,5814.0,3.0
RKWI-DET-BEA-12792,B01KJ49YQM,Dettol Beauty & Hygiene Product (500g),Dettol,Beauty & Hygiene,Appario Retail Private Ltd,653.24,578.77,11.4,11,4.8,12606,True,https://www.amazon.in/dp/B01KJ49YQM,5787.7,6.0
RKWI-COL-BAB-17756,B0PZPM8882,Colgate Baby Care Product (Pack of 2),Colgate,Baby Care,RK World InfoCom Private Limited,1108.46,948.84,14.4,11,3.5,24956,True,https://www.amazon.in/dp/B0PZPM8882,5693.04,2.0
RKWI-PON-PER-12555,B0REPRDLX9,Pond's Personal Care Product (250ml),Pond's,Personal Care,RK World InfoCom Private Limited,566.13,420.07,25.8,14,4.7,3164,True,https://www.amazon.in/dp/B0REPRDLX9,5560.85,3.0
RKWI-VAS-ORA-17719,B0BZ20907S,Vaseline Oral Care Product (250ml),Vaseline,Oral Care,Appario Retail Private Ltd,1016.93,734.22,27.8,28,3.7,4324,True,https://www.amazon.in/dp/B0BZ20907S,5546.7,1.0
RKWI-L'O-HOM-12799,B062VJUR5U,L'Oreal Home Care Product (250ml),L'Oreal,Home Care,RK World InfoCom Private Limited,783.74,591.72,24.5,12,4.1,6231,True,https://www.amazon.in/dp/B062VJUR5U,5487.52,4.0
RKWI-DOV-BAB-15655,B0HCYB9912,Dove Baby Care Product (1L),Dove,Baby Care,RK World InfoCom Private Limited,952.47,684.83,28.1,46,3.7,20726,True,https://www.amazon.in/dp/B0HCYB9912,5478.64,4.0
RKWI-SUR-PER-18138,B06UFJUGLX,Surf Excel Personal Care Product (750ml),Surf Excel,Personal Care,Cocoblu Retail,363.6,298.88,17.8,37,4.9,9726,True,https://www.amazon.in/dp/B06UFJUGLX,5440.71,5.0
RKWI-DOV-PER-18869,B0FHN1241R,Dove Personal Care Product (Pack of 3),Dove,Personal Care,RK World InfoCom Private Limited,451.07,416.34,7.7,35,4.7,23914,True,https://www.amazon.in/dp/B0FHN1241R,5412.42,5.0
RKWI-PON-ORA-15084,B0OPSNT9W3,Pond's Oral Care Product (Pack of 2),Pond's,Oral Care,RK World InfoCom Private Limited,715.26,540.74,24.4,40,3.7,16809,True,https://www.amazon.in/dp/B0OPSNT9W3,5407.4,4.0
RKWI-DET-PER-19302,B0T12EDM4E,Dettol Personal Care Product (Pack of 2),Dettol,Personal Care,RK World InfoCom Private Limited,498.41,447.57,10.2,29,4.4,3189,True,https://www.amazon.in/dp/B0T12EDM4E,5370.84,6.0
RKWI-DET-PER-14153,B0QFWQSWE9,Dettol Personal Care Product (Pack of 2),Dettol,Personal Care,Appario Retail Private Ltd,1887.25,1758.92,6.8,10,4.9,22416,True,https://www.amazon.in/dp/B0QFWQSWE9,5276.76,1.0
RKWI-COL-BEA-19076,B0DRA50BOF,Colgate Beauty & Hygiene Product (750ml),Colgate,Beauty & Hygiene,RK World InfoCom Private Limited,1066.89,878.05,17.7,40,3.7,13738,True,https://www.amazon.in/dp/B0DRA50BOF,5268.299999999999,4.0
RKWI-DOV-BAB-13277,B0H9U0WTFP,Dove Baby Care Product (500g),Dove,Baby Care,RK World InfoCom Private Limited,637.23,567.13,11.0,24,4.5,23419,True,https://www.amazon.in/dp/B0H9U0WTFP,5104.17,3.0
RKWI-SUR-HOM-16551,B0ADGC9B7X,Surf Excel Home Care Product (100g),Surf Excel,Home Care,Appario Retail Private Ltd,802.48,633.16,21.1,16,4.1,11144,False,https://www.amazon.in/dp/B0ADGC9B7X,5065.28,3.0
